ArduinoMillis, Year, Month, Day, Hour, Minute, Second, Milisecond, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, AngleX, AngleY, AngleZ, MagX, MagY, MagZ, FileWriteMillis
165967, 0, 0, 0, 0, 2, 0, 0, 84, -138, 6134, 0, 0, 0, -436, -94, 2540, 12, 87, -539, 15, 
165985, 0, 0, 0, 0, 2, 43, 490, 88, -144, 6139, 0, 0, 0, -436, -93, 2540, 12, 87, -539, 11, 
165999, 0, 0, 0, 0, 2, 43, 510, 85, -135, 6138, 0, 0, 0, -436, -93, 2540, 12, 87, -539, 13, 
166016, 0, 0, 0, 0, 2, 43, 510, 85, -135, 6138, 0, 0, 0, -436, -93, 2540, 12, 87, -540, 11, 
166030, 0, 0, 0, 0, 2, 43, 540, 86, -137, 6138, 0, 0, 0, -436, -93, 2540, 12, 87, -540, 11, 
166044, 0, 0, 0, 0, 2, 43, 540, 86, -137, 6138, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 11, 
166059, 0, 0, 0, 0, 2, 43, 570, 82, -135, 6140, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 14, 
166076, 0, 0, 0, 0, 2, 43, 570, 82, -135, 6140, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 11, 
166090, 0, 0, 0, 0, 2, 43, 600, 85, -135, 6140, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 12, 
166105, 0, 0, 0, 0, 2, 43, 600, 85, -135, 6140, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 11, 
166119, 0, 0, 0, 0, 2, 43, 630, 84, -133, 6133, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 11, 
166132, 0, 0, 0, 0, 2, 43, 630, 79, -135, 6137, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 15, 
166150, 0, 0, 0, 0, 2, 43, 660, 79, -135, 6137, 0, 0, 0, -436, -93, 2540, 12, 86, -540, 11, 
166164, 0, 0, 0, 0, 2, 43, 660, 86, 123, 0, 0, 0, 0, -436, -93, 2540, 11, 86, -539, 11, 
166178, 0, 0, 0, 0, 2, 43, 690, 81, -132, 6137, 0, 0, 0, -436, -93, 2540, 11, 86, -539, 12, 
166193, 0, 0, 0, 0, 2, 43, 690, 80, -124, 6136, 0, 0, 0, -436, -93, 2540, 11, 86, -539, 11, 
166207, 0, 0, 0, 0, 2, 43, 720, 80, -124, 6136, 0, 0, 0, -436, -93, 2540, 11, 86, -539, 11, 
166221, 0, 0, 0, 0, 2, 43, 720, 86, -124, 6138, 0, 0, 0, -435, -93, 2540, 11, 86, -539, 15, 
166238, 0, 0, 0, 0, 2, 43, 720, 86, -124, 6138, 0, 0, 0, -435, -93, 2540, 11, 86, -539, 12, 
166252, 0, 0, 0, 0, 2, 43, 720, 81, -130, 6140, -2, -1, 9, -436, -93, 2541, 12, 87, -539, 12, 
166267, 0, 0, 0, 0, 2, 43, 780, 80, -132, 6133, -2, -1, 9, -436, -93, 2541, 12, 87, -539, 12, 
166282, 0, 0, 0, 0, 2, 43, 780, 82, -137, 6139, -4, -1, 4, -436, -93, 2544, 12, 86, -539, 11, 
166296, 0, 0, 0, 0, 2, 43, 810, 82, -137, 6139, -4, -1, 4, -436, -93, 2544, 12, 86, -539, 14, 
166313, 0, 0, 0, 0, 2, 43, 820, 86, -131, 6137, -4, 0, 7, -437, -93, 2545, 12, 86, -539, 12, 
166328, 0, 0, 0, 0, 2, 43, 840, 87, -137, 6135, -3, 0, 8, -437, -93, 2545, 12, 86, -539, 11, 
166342, 0, 0, 0, 0, 2, 43, 840, 87, -137, 6135, -3, 0, 8, -438, -93, 2547, 12, 86, -540, 11, 
166356, 0, 0, 0, 0, 2, 43, 870, 86, -139, 6139, -3, 0, 8, -438, -93, 2547, 12, 86, -540, 13, 
166371, 0, 0, 0, 0, 2, 43, 870, 86, -139, 6139, -2, -1, -4, -439, -93, 2546, 12, 86, -539, 15, 
166388, 0, 0, 0, 0, 2, 43, 900, 86, -139, 6139, -2, -1, -4, -439, -93, 2546, 12, 86, -539, 13, 
166403, 0, 0, 0, 0, 2, 43, 900, 88, 256, -21753, -2, -1, -4, -439, -93, 2546, 12, 87, -540, 12, 
166418, 0, 0, 0, 0, 2, 43, 930, 87, -137, 6139, -1, 0, 0, -439, -93, 2546, 12, 87, -540, 11, 
166432, 0, 0, 0, 0, 2, 43, 930, 87, -137, 6139, -1, 0, 0, -440, -93, 2546, 11, 87, -540, 14, 
166449, 0, 0, 0, 0, 2, 43, 960, 85, -132, 6140, 0, 0, 2, -440, -93, 2546, 11, 87, -540, 11, 
166463, 0, 0, 0, 0, 2, 43, 960, 85, -132, 6140, 0, 0, 2, -440, -93, 2546, 11, 87, -540, 14, 
166480, 0, 0, 0, 0, 2, 43, 990, 89, -144, 6136, -1, 5, 3, -440, -93, 2546, 11, 87, -540, 12, 
166495, 0, 0, 0, 0, 2, 0, 0, 89, -144, 6136, -1, 5, 3, -440, -7261, 509, 11, 87, -540, 11, 
166509, 0, 0, 0, 0, 2, 44, 20, 86, -134, 6138, 0, 2, -2, -440, -93, 2546, 11, 87, -540, 11, 
166523, 0, 0, 0, 0, 2, 44, 20, 86, -134, 6138, 0, 2, -2, -440, -93, 2546, 11, 87, -540, 12, 
166538, 0, 0, 0, 0, 2, 44, 50, 85, -134, 6141, 1, 1, -4, -439, -93, 2545, 11, 87, -540, 14, 
166555, 0, 0, 0, 0, 2, 44, 50, 85, -134, 6141, 1, 1, -4, -439, -93, 2545, 11, 86, -539, 11, 
166569, 0, 0, 0, 0, 2, 44, 50, 86, -131, 6135, -2, 3, -3, -439, -92, 2544, 12, 86, -539, 12, 
166584, 0, 0, 0, 0, 2, 44, 50, 86, -131, 6135, -2, 3, -3, -439, -92, 2544, 12, 86, -539, 11, 
166598, 0, 0, 0, 0, 2, 44, 110, 85, -132, 6135, 0, 3, 2, -439, -92, 2545, 12, 86, -539, 11, 
166612, 0, 0, 0, 0, 2, 44, 110, 85, -132, 6135, 0, 3, 2, -439, -92, 2545, 12, 86, -539, 12, 
166630, 0, 0, 0, 0, 2, 44, 140, 81, -140, 6137, 0, 2, 0, -439, -91, 2545, 12, 86, -539, 11, 
166644, 0, 0, 0, 0, 2, 44, 160, 81, -140, 6137, 0, 2, 0, -439, -91, 2545, -753, -4081, -25078, 12, 
166659, 0, 0, 0, 0, 2, 44, 160, 78, -137, 6135, 0, 1, 0, -439, -91, 2545, 12, 86, -539, 12, 
166673, 0, 0, 0, 0, 2, 0, 0, 78, -137, 6135, 0, 1, 0, -439, -91, 2545, 12, 86, -539, 12, 
166687, 0, 0, 0, 0, 2, 44, 200, 83, -126, 6136, 0, -2, -3, -439, -91, 2544, 12, 87, -539, 13, 
166703, 0, 0, 0, 0, 2, 44, 200, 83, -126, 6136, 0, -2, -3, -439, -91, 2544, 12, 87, -539, 14, 
166720, 0, 0, 0, 0, 2, 44, 230, 81, -133, 6142, -2, 0, 0, -439, -91, 2544, 12, 87, -539, 11, 
166734, 0, 0, 0, 0, 2, 44, 250, 80, -130, 6136, -2, 0, 0, -439, -91, 2544, 12, 86, -25078, 12, 
166749, 0, 0, 0, 0, 2, 44, 250, 85, -135, 6137, -2, -2, 4, -440, -92, 2545, 12, 87, -540, 11, 
166763, 0, 0, 0, 0, 2, 44, 280, 85, -135, 6137, -2, -2, 4, -440, -92, 2545, 12, 87, -540, 11, 
166777, 0, 0, 0, 0, 2, 44, 290, 85, -133, 6132, -2, -2, 9, -440, -92, 2547, 12, 86, -540, 15, 
166795, 0, 0, 0, 0, 2, 44, 290, 85, -133, 6132, -2, -2, 9, -440, -92, 2547, 12, 86, -540, 11, 
166809, 0, 0, 0, 0, 2, 44, 290, 85, -133, 6132, -2, 0, 10, -441, -92, 2550, 12, 85, -540, 11, 
166823, 0, 0, 0, 0, 2, 44, 340, 85, -137, 6136, -2, 0, 10, -441, -92, 2550, 12, 85, -540, 13, 
166838, 0, 0, 0, 0, 2, 44, 340, 89, -134, 6139, 0, -4, 4, -441, -93, 2553, 11, 86, -539, 12, 
166852, 0, 0, 0, 0, 2, 44, 114, 89, -134, 6139, 0, -4, 4, -441, -93, 2553, 11, 86, -539, 12, 
166866, 0, 0, 0, 0, 2, 44, 380, 89, -138, 6139, -2, -3, 1, -442, -93, 2554, 12, 87, -540, 17, 
166886, 0, 0, 0, 0, 2, 44, 380, 89, -138, 6139, -2, -3, 1, -442, -93, 2554, 12, 86, -540, 11, 
166900, 0, 0, 0, 0, 2, 44, 380, 89, -138, 6139, -2, -3, 1, -442, -93, 2554, 12, 87, -540, 13, 
166915, 0, 0, 0, 0, 2, 44, 430, 88, -140, 6139, 1, -1, 3, -442, -94, 2554, 12, 87, -540, 12, 
166930, 0, 0, 0, 0, 2, 44, 430, 88, -140, 6139, 1, -1, 3, -442, -94, 2555, 12, 87, -540, 11, 
166944, 0, 0, 0, 0, 2, 44, 460, 86, -136, 6141, -1, 1, 4, -442, -94, 2555, 12, 87, -540, 15, 
166962, 0, 0, 0, 0, 2, 44, 460, 86, -136, 6141, -1, 1, 4, -442, -94, 2555, 12, 86, -540, 12, 
166976, 0, 0, 0, 0, 2, 44, 490, 85, -140, 6138, 1, 0, 3, -442, -94, 2556, 12, 86, -540, 12, 
166991, 0, 0, 0, 0, 2, 44, 490, 85, -140, 6138, 1, 0, 3, -442, -94, 2556, 12, 86, -540, 12, 
167006, 0, 0, 0, 0, 2, 44, 520, 83, -140, 6135, 1, 0, 1, -442, -94, 2557, 12, 86, -540, 11, 
167020, 0, 0, 0, 0, 2, 44, 520, 83, -140, 6135, 1, 0, 1, -442, -94, 2557, 12, 86, -540, 14, 
167037, 0, 0, 0, 0, 2, 44, 550, 85, -130, 6138, 1, 2, 0, -441, -94, 2557, 12, 86, -540, 12, 
167052, 0, 0, 0, 0, 2, 44, 570, 85, -130, 6138, 1, 2, 0, -441, -94, 2557, 12, 86, -540, 12, 
167066, 0, 0, 0, 0, 2, 44, 570, 83, -134, 6137, 3, -2, -5, -440, -93, 2556, 11, 85, -539, 12, 
167081, 0, 0, 0, 0, 2, 44, 570, 83, -134, 6137, 3, -2, -5, -440, -93, 2556, 11, 85, -539, 12, 
167096, 0, 0, 0, 0, 2, 44, 610, 87, -134, 6140, 1, 0, -3, -440, -93, 2555, 11, 86, -540, 11, 
167110, 0, 0, 0, 0, 2, 44, 610, 87, -134, 6140, 1, 0, -3, -440, -93, 2555, 11, 86, -540, 14, 
167128, 0, 0, 0, 0, 2, 44, 640, 81, -135, 6135, 0, 2, -1, -440, -93, 2554, 12, 86, -539, 12, 
167142, 0, 0, 0, 0, 2, 44, 660, 83, -133, 6134, 0, 2, -1, -440, -93, 2554, 12, 86, -539, 12, 
167157, 0, 0, 0, 0, 2, 44, 660, 83, -133, 6134, 0, 4, 1, -439, -92, 2555, 12, 87, -538, 12, 
167172, 0, 0, 0, 0, 2, 44, 690, 83, -133, 6134, 0, 4, 1, -439, -92, 2555, 12, 87, -538, 11, 
167186, 0, 0, 0, 0, 2, 44, 690, 83, -134, 6133, 0, -2, 0, -439, -93, 2555, 12, 87, -539, 14, 
167203, 0, 0, 0, 0, 2, 44, 65106, 83, -134, 6133, 0, -2, 0, -439, -93, 2555, 12, 87, -539, 13, 
167218, 0, 0, 0, 0, 2, 44, 65106, 83, -134, 6133, 0, -2, 0, -439, -93, 2556, 12, 86, -539, 12, 
167233, 0, 0, 0, 0, 2, 44, 750, 85, -132, 6138, -1, 0, 3, -439, -93, 2556, 12, 86, -539, 11, 
167247, 0, 0, 0, 0, 2, 44, 750, 85, -132, 6138, -1, 0, 3, -440, -93, 2557, 12, 86, -538, 13, 
167262, 0, 0, 0, 0, 2, 44, 780, 83, -135, 6137, -2, 0, 21762, -440, -93, 2557, 12, 86, -538, 12, 
167280, 0, 0, 0, 0, 2, 44, 780, 83, -135, 6137, 0, 0, 3, -440, -93, 2558, 12, 87, -538, 11, 
167294, 0, 0, 0, 0, 2, 44, 780, 87, -133, 6136, -2, -3, 5, -441, -93, 2559, 12, 87, -538, 14, 
167311, 0, 0, 0, 0, 2, 44, 780, 87, -133, 6136, -2, -3, 5, -441, -93, 2559, 12, 87, -538, 11, 
167325, 0, 0, 0, 0, 2, 44, 780, 85, -136, 6141, -2, 0, 1, -441, -94, 2561, 11, 87, -538, 12, 
167340, 0, 0, 0, 0, 2, 44, 860, 85, -136, 6141, -2, 0, 1, -441, -94, 2561, 11, 87, -538, 12, 
167355, 0, 0, 0, 0, 2, 44, 870, 88, -133, 6138, -4, 0, -2, -442, -94, 2561, 12, 87, -538, 14, 
167372, 0, 0, 0, 0, 2, 44, 870, 88, -133, 6138, -4, 0, -2, -442, -94, 2561, 12, 87, -538, 12, 
167387, 255, 250, 23, 1, 7, 141, 21077, 88, -133, 6138, -4, 0, -2, -442, -94, 2561, 12, 87, -538, 12, 
167401, 0, 0, 0, 0, 2, 44, 920, 84, -140, 6133, -4, 0, -2, -442, -94, 2561, 12, 87, -538, 12, 
167415, 0, 0, 0, 0, 2, 44, 920, 84, -140, 6133, 0, 0, 0, -442, -94, 2561, 12, 87, -539, 13, 
167430, 0, 0, 0, 0, 2, 44, 950, 83, -136, 6137, 0, 0, 0, -442, -94, 2561, 12, 87, -539, 15, 
167447, 0, 0, 0, 0, 2, 44, 950, 84, -130, 6132, -1, 0, 0, -442, -94, 2561, 12, 87, -539, 12, 
167461, 0, 0, 0, 0, 2, 44, 980, 87, -135, 6134, 0, 2, 4, -442, -94, 2561, 12, 87, -539, 13, 
167476, 0, 0, 0, 0, 2, 44, 980, 87, -135, 6134, 0, 2, 4, -442, -93, 2562, 12, 87, -539, 12, 
167491, 0, 0, 0, 0, 2, 45, 10, 87, -136, 6137, 0, 2, 2, -442, -93, 2562, 12, 87, -539, 11, 
167505, 0, 0, 0, 0, 2, 45, 10, 87, -136, 6137, 0, 2, 2, -442, -93, 2562, 13, 86, -540, 12, 
167520, 0, 0, 0, 0, 2, 45, 40, 87, -136, 6137, 0, 2, 2, -442, -93, 2562, 13, 86, -540, 14, 
167537, 0, 0, 0, 0, 2, 45, 40, 87, -142, 6135, 2, 2, -3, -442, -92, 2561, 12, 86, -540, 11, 
167552, 0, 0, 0, 0, 2, 45, 70, 85, -134, 6134, 3, 0, -3, -441, -92, 32513, 12, 86, -540, 11, 
167566, 0, 0, 0, 0, 2, 45, 70, 85, -134, 6134, 3, 0, -3, -441, -92, 2560, 12, 87, -540, 11, 
167580, 0, 0, 0, 0, 2, 45, 100, 84, -133, 6144, 0, 2, -2, -441, -92, 2560, 12, 87, -540, 12, 
167595, 0, 0, 0, 0, 2, 45, 100, 84, -133, 6144, 3, -1, -3, -441, -92, 2559, 12, 88, -540, 15, 
167613, 0, 0, 0, 0, 2, 45, 130, 81, -137, 6137, 3, -1, -3, -441, -92, 2559, 12, 88, -540, 11, 
167627, 0, 0, 0, 0, 2, 45, 130, 81, -137, 6137, 2561, 14414, 21793, -441, -92, 2559, 12, 88, -540, 13, 
167643, 0, 0, 0, 0, 2, 45, 160, 84, -131, 6134, 0, 0, 4, -441, -91, 2561, 12, 88, -540, 11, 
167657, 0, 0, 0, 0, 2, 45, 160, 84, -131, 6134, 0, 0, 4, -441, -91, 2561, 12, 87, -539, 11, 
167671, 0, 0, 0, 0, 2, 45, 190, 88, -138, 6137, 0, 1, 3, -440, -91, 2562, 12, 87, -539, 15, 
167689, 0, 0, 0, 0, 2, 45, 190, 88, -138, 6137, 0, 1, 3, -440, -91, 2562, 12, 88, -540, 11, 
167703, 0, 0, 0, 0, 2, 45, 190, 88, -132, 6136, 0, 2, 1, -441, -91, 2563, 12, 89, -540, 12, 
167717, 0, 0, 0, 0, 2, 45, 240, 88, -132, 6136, 0, 2, 1, -441, -91, 2563, 12, 89, -540, 13, 
167733, 0, 0, 0, 0, 2, 45, 240, 83, -133, 6141, -3, 0, -1, -441, -91, 2563, 12, 87, -540, 13, 
167749, 0, 0, 0, 0, 2, 45, 240, 83, -133, 6141, -3, 0, -1, -441, -91, 2563, 12, 87, -540, 11, 
167763, 0, 0, 0, 2, 45, 24, 60673, 83, -133, 6141, -1, 0, 2, -441, -91, 2563, 11, 87, -540, 15, 
167781, 0, 0, 0, 0, 2, 45, 300, 83, -133, 6141, -1, 0, 2, -441, -91, 2563, 11, 87, -540, 11, 
167795, 0, 0, 0, 0, 2, 45, 300, 85, -22919, 21333, -1, 0, 2, -441, -91, 2563, 11, 85, -539, 13, 
167810, 0, 0, 0, 0, 2, 45, 330, 86, -135, 6140, -1, 0, 3, -442, -91, 2564, 11, 85, -539, 12, 
167824, 0, 0, 0, 0, 2, 45, 330, 86, -135, 6140, -1, 0, 3, -442, -91, 2564, 11, 87, -539, 12, 
167838, 0, 0, 0, 0, 2, 45, 360, 88, -139, 6135, -4, 2, 6, -442, -91, 2564, 11, 87, -539, 16, 
167856, 0, 0, 0, 0, 2, 45, 360, 88, -139, 6135, 0, 2, 2, -442, -91, 2566, 12, 88, -539, 12, 
167870, 0, 0, 0, 0, 2, 45, 390, 86, -131, 6142, -2, 0, 0, -442, -91, 2566, 12, 88, -539, 12, 
167884, 0, 0, 0, 0, 2, 45, 390, 86, -131, 6142, -2, 0, 0, -442, -91, 2566, 12, 87, -539, 13, 
167900, 0, 0, 0, 0, 2, 45, 420, 86, -136, 6138, 0, -1, -3, -443, -91, 2565, 12, 87, -539, 11, 
167914, 0, 0, 0, 0, 2, 45, 420, 86, -136, 6138, 0, -1, -3, -443, -91, 2565, 12, 87, -539, 14, 
167931, 0, 0, 0, 0, 2, 45, 450, 88, -136, 6139, 0, 0, -2, -443, -91, 2565, 12, 87, -539, 12, 
167946, 0, 0, 0, 0, 2, 45, 450, 88, -136, 6139, 0, 0, -2, -443, -91, 2565, 12, 87, -539, 11, 
167960, 0, 0, 0, 0, 2, 45, 480, 84, -138, 6136, 0, 0, 0, -443, -91, 2564, 12, 88, -540, 11, 
167974, 0, 0, 0, 0, 2, 45, 480, 84, -138, 6136, 0, 0, 0, -443, -91, 2564, 12, 88, -539, 12, 
167989, 0, 0, 0, 0, 2, 45, 510, 84, -139, 6133, 0, 1, 2, -442, -90, 2564, 12, 88, -539, 11, 
168003, 0, 0, 0, 0, 2, 45, 510, 84, -139, 6133, 0, 1, 2, -442, -90, 2564, 11, 88, -539, 14, 
168020, 0, 0, 0, 0, 2, 45, 540, 84, -136, 6135, 1, 0, 2, -442, -90, 2564, 11, 88, -539, 12, 
168035, 0, 0, 0, 0, 2, 45, 540, 84, -136, 6135, 1, 0, 2, -442, -90, 2564, 12, 88, -539, 11, 
168049, 0, 0, 0, 0, 2, 45, 570, 85, -136, 6138, 1, 0, -3, -442, -90, 2564, 12, 88, -539, 11, 
168064, 0, 0, 0, 0, 2, 45, 570, 85, -136, 6138, 1, 0, -3, -441, -90, 2564, 12, 88, -540, 11, 
168078, 0, 0, 0, 0, 2, 45, 600, 92, -138, 6137, 0, 0, 0, -441, -90, 2564, 12, 88, -540, 14, 
168094, 0, 0, 0, 0, 2, 45, 600, 92, -138, 6137, 0, 0, 0, -441, -90, 2564, 11, 87, -540, 13, 
168109, 0, 0, 0, 0, 2, 45, 630, 85, -138, 6144, 0, 0, 0, -441, -90, 2564, 11, 87, -539, 11, 
168123, 0, 0, 0, 0, 2, 45, 630, 85, -138, 6144, 0, 0, 0, -441, -90, 2564, 11, 87, -539, 11, 
168137, 0, 0, 0, 0, 2, 45, 660, 83, -130, 6136, 0, 0, 0, -441, -90, 2564, 11, 87, -539, 11, 
168152, 0, 0, 0, 0, 2, 45, 660, 83, -130, 6136, 0, 0, 0, -441, -90, 2564, 11, 86, -539, 11, 
168166, 0, 0, 0, 0, 2, 45, 690, 81, -133, 6134, 0, 0, 0, -441, -90, 2564, 11, 86, -539, 16, 
168185, 0, 0, 0, 0, 2, 45, 690, 83, -132, 6131, 0, 0, 0, -441, -90, 2564, 12, 85, -540, 12, 
168200, 0, 0, 0, 0, 2, 45, 690, 83, -134, 6140, 0, 0, 0, -441, -90, 2564, 12, 86, -540, 11, 
168214, 0, 0, 0, 0, 2, 45, 690, 83, -134, 6140, 0, 0, 0, -441, -90, 2564, 12, 86, -540, 11, 
168228, 0, 0, 0, 0, 2, 45, 750, 86, -136, 6139, 0, 0, 0, -441, -90, 2564, 12, 86, 2021, 12, 
168243, 0, 0, 0, 0, 2, 45, 750, 86, -136, 6139, 0, 0, 0, -441, -90, 2564, 12, 86, -540, 14, 
168260, 0, 0, 0, 0, 2, 45, 780, 81, -128, 6135, 0, 0, 0, -440, -90, 1796, 12, 86, -540, 11, 
168274, 0, 0, 0, 0, 2, 45, 32, 81, -128, 6135, 0, 0, 0, -440, -90, 1796, 12, 86, -540, 12, 
168289, 0, 0, 0, 0, 2, 45, 810, 89, -137, 6137, 0, 0, 0, -440, -90, 2564, 11, 86, -539, 11, 
168303, 0, 0, 0, 0, 2, 45, 810, 89, -137, 6137, 0, 0, 0, -440, -90, 2564, 11, 85, -540, 11, 
168317, 0, 0, 0, 0, 2, 45, 840, 84, -136, 6136, 0, 0, 0, -440, -90, 2564, 11, 85, -540, 12, 
168332, 0, 0, 0, 0, 2, 45, 840, 84, -136, 6136, 0, 0, 0, -440, -90, 2564, 12, 85, -539, 14, 
168349, 0, 0, 0, 0, 2, 45, 870, 86, -132, 6134, 0, 0, 0, -440, -90, 2564, 12, 85, -539, 11, 
168364, 0, 0, 0, 0, 2, 45, 870, 86, -132, 6134, 0, 0, 0, -440, -6912, 509, 12, 85, -539, 11, 
168378, 0, 0, 0, 0, 2, 45, 900, 86, -138, 6136, 0, 0, 0, -440, -90, 2564, 11, 86, -539, 11, 
168392, 0, 0, 0, 0, 2, 45, 900, 86, -138, 6136, 0, 0, 0, -440, -90, 2564, 11, 86, -539, 11, 
168407, 0, 0, 0, 0, 2, 45, 930, 86, -136, 6138, 0, 0, 0, -440, -90, 2564, 11, 86, -539, 14, 
168424, 0, 0, 0, 0, 2, 45, 930, 86, -136, 6138, 0, 0, 0, -440, -90, 2564, 12, 87, -540, 11, 
168438, 0, 0, 0, 0, 2, 45, 930, 87, -140, 6135, 0, 0, 0, -440, -90, 2564, 12, 85, -539, 12, 
168453, 0, 0, 0, 0, 2, 45, 930, 87, -140, 6135, 0, 0, 0, -440, -90, 2564, 12, 85, -539, 11, 
168467, 0, 0, 0, 0, 2, 45, 990, 82, -138, 6136, 0, 0, 0, -440, -90, 2564, 12, 87, -540, 11, 
168481, 0, 0, 0, 0, 2, 45, 990, 82, -138, 6136, 0, 0, 0, -440, -90, 2564, 12, 87, -540, 12, 
168499, 0, 0, 0, 0, 2, 46, 20, 81, -137, 6138, 0, 0, 0, -439, -90, 2564, 12, 87, -540, 11, 
168513, 0, 0, 0, 0, 2, 46, 40, 81, -137, 6138, 0, 0, 0, -439, -90, 2564, 12, 87, -540, 11, 
168527, 0, 0, 0, 0, 2, 46, 50, -223, -159, 6096, -65, 4, 153, -440, -88, 2600, 12, 87, -540, 12, 
168542, 0, 0, 0, 0, 2, 46, 50, -223, -159, 6096, -65, 4, 153, -440, -88, 2600, 12, 87, -540, 12, 
168556, 0, 0, 0, 0, 2, 46, 80, -101, -58, 6371, 26, -30, 67, -439, -82, 2670, 12, 87, -540, 12, 
168571, 0, 0, 0, 0, 2, 46, 80, -101, -58, 6371, 26, -30, 67, -439, -82, 2670, 13, 85, -540, 15, 
168589, 0, 0, 0, 0, 2, 46, 110, 159, -54, 6198, 33, 9, 138, -436, -84, 2689, 13, 85, -540, 13, 
168605, 0, 0, 0, 0, 2, 46, 130, 159, -54, 6198, 33, 9, 138, -436, -84, 2689, 13, 85, -540, 11, 
168620, 0, 0, 0, 0, 2, 46, 130, -16, 6079, 1799, 33, 9, 138, -431, -85, 2765, 16, 86, -540, 11, 
168634, 0, 0, 0, 0, 2, 46, 160, -76, -444, 6312, 33, 9, 138, -431, -85, 2765, 16, 86, -540, 12, 
168648, 0, 0, 0, 0, 2, 46, 160, -76, -444, 6312, 37, -74, 105, -425, -85, 2780, 16, 86, -540, 16, 
168666, 0, 0, 0, 0, 2, 46, 190, 373, -465, 6133, 37, -74, 105, -425, -85, 2780, 16, 86, -540, 12, 
168681, 0, 0, 0, 0, 2, 46, 190, 373, -465, 6133, 37, -74, 105, -425, -85, 2780, 17, 85, -540, 11, 
168695, 0, 0, 0, 0, 2, 46, 220, 360, -254, 8233, -33, -127, 5, -407, -115, 2708, 17, 85, -540, 12, 
168710, 0, 0, 0, 0, 2, 46, 220, 360, -254, 8233, -33, -127, 5, -401, -111, 2691, 15, 85, -541, 11, 
168724, 0, 0, 0, 0, 2, 46, 250, 147, -265, 11027, 61, 95, -59, -401, -111, 2691, 15, 85, -541, 14, 
168741, 0, 0, 0, 0, 2, 46, 250, 147, -265, 11027, 61, 95, -59, -378, -93, 2682, 14, 85, -541, 12, 
168756, 0, 0, 0, 0, 2, 46, 280, 167, 225, 13794, -88, 64, 1115, -368, -74, 2876, 13, 85, -543, 12, 
168770, 0, 0, 0, 0, 2, 46, 280, 167, 225, 13794, -88, 64, 1115, -368, -74, 2876, 13, 85, -543, 12, 
168785, 0, 0, 0, 0, 2, 46, 310, -54, -499, 17380, -76, 60, 562, -394, -42, 3161, 13, 85, -543, 12, 
168800, 0, 0, 0, 0, 2, 46, 310, -54, -499, 17380, -76, 60, 562, -394, -42, 3161, 14, 85, -540, 14, 
168817, 0, 0, 0, 0, 2, 46, 340, 174, -150, 18757, 0, -8, 946, -395, -39, 3385, 14, 85, -540, 11, 
168832, 0, 0, 0, 0, 2, 46, 360, 174, -150, 18757, 0, -8, 946, -395, -39, 3385, 14, 85, -540, 12, 
168846, 0, 0, 0, 0, 2, 46, 360, 358, 503, 15662, -41, -96, 1337, -415, -64, 3743, 21, 85, -558, 12, 
168861, 0, 0, 0, 0, 2, 46, 360, 358, 503, 15662, -41, -96, 1337, -415, -64, 3743, 21, 85, -558, 11, 
168876, 0, 0, 0, 0, 2, 46, 400, 133, 241, 12480, 75, -76, 1355, -422, -87, 4132, 23, 124, -557, 15, 
168893, 0, 0, 0, 0, 2, 46, 400, 133, 241, 12480, 75, -76, 1355, -422, -87, 4132, 23, 124, -557, 12, 
168908, 0, 0, 0, 0, 2, 46, 400, 133, 241, 12480, 75, -76, 1355, -451, -94, 4514, 28, 143, -554, 12, 
168923, 0, 0, 0, 0, 2, 46, 450, 138, 45, 10100, -54, -35, 20990, -451, -94, 4514, 28, 143, -554, 12, 
168938, 0, 0, 0, 0, 2, 46, 450, 138, 45, 10100, -48, -32, 1345, -471, -95, 4910, 35, 151, -551, 11, 
168952, 0, 0, 0, 0, 2, 46, 480, 99, 19, 9657, -48, -32, 1345, -471, -95, 4910, 35, 151, -551, 15, 
168970, 0, 0, 0, 0, 2, 46, 480, 99, 19, 9657, 24, -115, 1441, -475, -108, 5358, 41, 155, -549, 12, 
168984, 0, 0, 0, 0, 2, 46, 510, 96, -3, 9401, 93, -178, 1570, -463, -134, 5664, 46, 156, -549, 12, 
168999, 0, 0, 0, 0, 2, 46, 510, 96, -3, 9401, 93, -178, 1570, -463, -134, 5664, 49, 155, -549, 12, 
169014, 0, 0, 0, 0, 2, 46, 540, 91, -8, 9334, 171, -242, 1976, -424, -192, 6239, 49, 155, -549, 12, 
169028, 0, 0, 0, 0, 2, 46, 540, 91, -8, 9334, 171, -242, 1976, -424, -192, 6239, 56, 153, -549, 18, 
169048, 0, 0, 0, 0, 2, 46, 570, 117, 42, 9179, 27, -327, 1989, -405, -272, 6887, 56, 153, -549, 12, 
169063, 0, 0, 0, 0, 2, 46, 590, 104, -19, 9093, -113, -403, 1771, -405, -272, 6887, 56, 153, -549, 12, 
